0.0,-0.027049726975913204
0.0499999999999998,-0.027442244951008672
0.1000000000000005,-0.027940477628143428
0.1500000000000003,-0.02760292042363023
0.2000000000000001,-0.026484376290999992
0.25,-0.025743449857374978
0.2999999999999998,-0.026162691821157616
0.3500000000000005,-0.027213222993513392
0.4000000000000003,-0.02794344385046875
0.4500000000000002,-0.02780239779146875
0.5,-0.027391795181875005
0.5499999999999998,-0.027510959951273818
0.6000000000000005,-0.02803519542031524
0.6500000000000004,-0.027993108191287586
0.7000000000000002,-0.02703513434938659
0.75,-0.02601906138697306
0.7999999999999998,-0.02602845482665575
0.8500000000000005,-0.02709269464666056
0.9000000000000004,-0.02803960131246648
0.9500000000000002,-0.028047714630909014
1.0,-0.02746001610494638
1.0499999999999998,-0.02739567320299447
1.1000000000000003,-0.027914930773770597
1.1500000000000004,-0.028189927261486822
1.2000000000000002,-0.027540905376908814
1.25,-0.02642768220686796
1.2999999999999998,-0.026059817431819468
1.3500000000000003,-0.026816335430659158
1.4000000000000004,-0.027930593136348804
1.4500000000000002,-0.028335360795468754
1.5,-0.027981804702491807
1.5499999999999998,-0.027709819122375006
1.6000000000000003,-0.027945185518710274
1.6500000000000004,-0.028387302695598197
1.7000000000000002,-0.028049128766314754
1.75,-0.0270026491576235
1.7999999999999998,-0.02627990542671861
1.8500000000000003,-0.026651862296570225
1.9000000000000004,-0.027790624091388126
1.95,-0.02847007713128733
2.0,-0.028262483698597324
2.05,-0.027843271256652966
2.1000000000000005,-0.028016392585492555
2.1500000000000004,-0.02863133053150475
2.2,-0.02857537851714321
2.25,-0.027594890432754024
2.3,-0.026610597113491563
2.3500000000000005,-0.026683464852879493
2.4000000000000004,-0.027625501871501465
2.45,-0.02853814999743963
2.5,-0.028609684687595935
2.55,-0.028189446307603904
2.6000000000000005,-0.028085173203575644
2.6500000000000004,-0.028541434947739454
2.7,-0.02877630425491791
2.75,-0.028141977794448658
2.8,-0.027118688120381665
2.8500000000000005,-0.02673177340757961
2.9000000000000004,-0.027437456923473477
2.95,-0.028482697034999997
3.0,-0.02878724498309766
3.05,-0.028336322691319187
3.1000000000000005,-0.028030573171374997
3.1500000000000004,-0.028396308335658378
3.2,-0.028828270231732234
3.25,-0.028486631802374984
3.3,-0.027448567169884017
3.3500000000000005,-0.026891634607718845
3.4000000000000004,-0.02725494427608935
3.45,-0.028317457148237926
3.500000000000001,-0.028915566507860993
3.55,-0.028654505574208622
3.6000000000000005,-0.028250045204968762
3.65,-0.02838180423407207
3.7,-0.02886385856712736
3.750000000000001,-0.028811736272824157
3.8,-0.027923093773596336
3.850000000000001,-0.026982345912164474
3.9,-0.026996146091980033
3.95,-0.02801873050206463
4.000000000000001,-0.02892355322001413
4.05,-0.028963820219499996
4.1000000000000005,-0.028468131754374994
4.15,-0.028401425952820494
4.2,-0.028876687095815964
4.250000000000001,-0.029106051525732687
4.3,-0.028463529375594425
4.3500000000000005,-0.027390282586410977
4.4,-0.027064634718218558
4.45,-0.027799890617498574
4.500000000000001,-0.028741249406013712
4.55,-0.029077454739167567
4.6000000000000005,-0.028791801185460993
4.65,-0.028504947597444437
4.7,-0.02887542538938323
4.750000000000001,-0.029264288144481922
4.8,-0.0289352987321587
4.8500000000000005,-0.02796262898737499
4.9,-0.02730054201007999
4.95,-0.02768270257732061
5.000000000000001,-0.02871099213856307
5.05,-0.029334000077814858
5.1000000000000005,-0.029129404518753177
5.15,-0.028632252162968483
5.2,-0.028813427448603504
5.250000000000001,-0.02930501728288692
5.3,-0.02926393031923729
5.3500000000000005,-0.02842001620623931
5.4,-0.027578643465999114
5.45,-0.027631365856649853
5.500000000000001,-0.028480128442594635
5.55,-0.029294617446662008
5.6000000000000005,-0.02931961927523039
5.65,-0.02890882547766496
5.7,-0.02867392134646876
5.750000000000001,-0.02916672434790978
5.8,-0.02944206401428691
5.8500000000000005,-0.02889589937023098
5.9,-0.02793505732897518
5.95,-0.02764539484248585
6.000000000000001,-0.028304843313709596
6.05,-0.029292476345388355
6.1000000000000005,-0.029581171365815177
6.15,-0.02914778008036736
6.2,-0.028970496714499992
6.250000000000001,-0.029288832519415872
6.3,-0.029638896547255125
6.3500000000000005,-0.02931765615284744
6.4,-0.02839101597547744
6.45,-0.027803161236819446
6.500000000000001,-0.02821854202577319
6.55,-0.029177139047481093
6.6000000000000005,-0.029769235821948917
6.65,-0.029596677538316237
6.7,-0.029213642749819357
6.750000000000001,-0.029335379963250308
6.8,-0.029794612859167086
6.8500000000000005,-0.029801339708482172
6.9,-0.029034770550770778
6.95,-0.028086969894749056
7.000000000000001,-0.02812187989999569
7.05,-0.028985746590957873
7.1000000000000005,-0.029765386962955227
7.15,-0.029782819204344974
7.2,-0.029363968688117893
7.250000000000001,-0.029278607349985712
7.3,-0.029690059859972792
7.35,-0.029899020180999998
7.399999999999999,-0.029349622755970174
7.45,-0.028473854848712468
7.500000000000001,-0.02813200522665285
7.55,-0.028798089117441444
7.6,-0.02968339201144879
7.649999999999999,-0.029951205755218743
7.7,-0.02959607473012105
7.750000000000001,-0.029349252226663194
7.8,-0.0296773292053829
7.85,-0.029994797320312946
7.899999999999999,-0.02965369110909709
7.95,-0.02873899650577208
8.0,-0.028129908067485943
8.05,-0.028541814534410917
8.100000000000001,-0.02952395452586283
8.149999999999999,-0.030057577686981918
8.2,-0.029816285932284102
8.25,-0.0294454940905
8.3,-0.02957220687621315
8.350000000000001,-0.030043965616440606
8.399999999999999,-0.0300044095463617
8.45,-0.029204759368989613
8.5,-0.028350641844445662
8.55,-0.028337290840991874
8.600000000000001,-0.029259691896844214
8.649999999999999,-0.030058334411667616
8.7,-0.030104851576218745
8.75,-0.029723930900379926
8.8,-0.02964578587374673
8.850000000000001,-0.030077649570592918
8.899999999999999,-0.030224827844323822
8.95,-0.029621855810626797
9.0,-0.028734643989411113
9.05,-0.02845408531365265
9.1,-0.02905464544281651
9.15,-0.02990254881375512
9.2,-0.03020810510800256
9.25,-0.02995216923150001
9.3,-0.02972113916144445
9.35,-0.030029683040460994
9.4,-0.03037409830016105
9.45,-0.03005828419075495
9.5,-0.02915518139749093
9.55,-0.028515524235875098
9.6,-0.028906107425381564
9.65,-0.029788510050718753
9.7,-0.030265443746269084
9.75,-0.03002291586009244
9.8,-0.02973233908327795
9.85,-0.029846972323661375
9.9,-0.030305545602004075
9.95,-0.030317415021705686
10.0,-0.02960196773806628
10.05,-0.02881187926094321
10.1,-0.028794098951993766
10.15,-0.029626181097770793
10.2,-0.030399492605269078
10.25,-0.030442134998874996
10.3,-0.030035247799817796
10.35,-0.029907466137968467
10.4,-0.030295728021375007
10.45,-0.030485559270487066
10.5,-0.029970021801504237
