4.55,0.290521,-0.00562138888889,-4.94052330247
4.6,0.2810885,-0.289263333333,-4.01024166667
4.65,0.2570785,-0.467432777778,-1.64915246914
4.7,0.2272375,-0.478294444444,1.28503256173
4.75,0.202027,-0.31899,3.75235648148
4.8,0.1905365,-0.046305,4.88176867284
4.85,0.1967105,0.242577222222,4.27691358025
4.9,0.2183195,0.447043333333,2.13231666667
4.95,0.248332,0.4896325,-0.795939969136
5.0,0.2749145,0.3541475,-3.41988996914
5.05,0.2889775,0.094325,-4.79861234568
5.1,0.285719,-0.198177777778,-4.46662222222
5.15,0.266168,-0.419793888889,-2.54455185185
5.2,0.237356,-0.491252222222,0.284510030864
5.25,0.209573,-0.387018333333,3.01093657407
5.3,0.192766,-0.144345833333,4.65961265432
5.35,0.1929375,0.149967222222,4.63960432099
5.4,0.2100875,0.390067222222,2.96144506173
5.45,0.2378705,0.490680555556,0.229566512346
5.5,0.266511,0.417221388889,-2.59584305556
5.55,0.286062,0.192461111111,-4.50425694444
5.6,0.288806,-0.102995277778,-4.77950385802
5.65,0.274057,-0.359387777778,-3.32434753086
5.7,0.247303,-0.485440277778,-0.68727037037
5.75,0.218148,-0.437801388889,2.1821787037
5.8,0.196882,-0.233811666667,4.26458040123
5.85,0.1912225,0.0535461111111,4.81872654321
5.9,0.203056,0.321467222222,3.64591003086
5.95,0.2282665,0.474006944444,1.16254768519
6.0,0.2577645,0.4553325,-1.73490246914
6.05,0.2807455,0.273256666667,-3.99690277778
6.1,0.289149,-0.005145,-4.82613703704
6.15,0.280231,-0.282689166667,-3.9275617284
6.2,0.256564,-0.458571944444,-1.60955925926
6.25,0.2272375,-0.467813888889,1.27873364198
6.3,0.202713,-0.310224444444,3.69296666667
6.35,0.1915655,-0.0425891666667,4.78739074074
6.4,0.1977395,0.241148055556,4.16972608025
6.45,0.2193485,0.438468333333,2.04910740741
6.5,0.248332,0.477532222222,-0.809596450617
6.55,0.2744,0.344905555556,-3.37161589506
6.6,0.28812,0.0882272222222,-4.71042746914
6.65,0.2845185,-0.199035277778,-4.34360802469
